LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;CD_POSIT_INF__POSIT;CD_SECUR_INF__TYPE;ABS_DEB;ABS_FIN
2;1;Rive;glissiére métallique;81198;81714
2;1;Rive;glissiére métallique;81833;83344
2;1;Axe;glissiére en beton;82153;82318
2;1;Axe;glissiére métallique;82319;83485
2;1;Axe;glissiére métallique;83636;83705
2;1;Rive;glissiére métallique;84680;84779
2;1;Rive;glissiére métallique;85194;85293
2;1;Axe;glissiére métallique;85417;85522
2;1;Rive;glissiére métallique;85467;85580
2;1;Rive;glissiére métallique;85979;86287
2;1;Rive;glissiére métallique;86814;87585
2;1;Axe;glissiére métallique;87104;87202
2;1;Axe;glissiére métallique;87352;87597
2;1;Rive;glissiére métallique;88007;88107
2;1;Axe;glissiére métallique;88012;88107
2;1;Rive;glissiére métallique;88180;88327
2;1;Axe;glissiére métallique;88195;88281
2;1;Rive;glissiére métallique;88678;88776
2;1;Rive;glissiére métallique;89637;90703
2;1;Axe;glissiére métallique;90133;90218
2;1;Axe;glissiére métallique;90849;90950
2;1;Rive;glissiére métallique;90854;90950
2;1;Rive;glissiére métallique;91444;91542
2;1;Rive;glissiére métallique;91677;91779
2;1;Rive;glissiére métallique;91899;92000
2;1;Axe;glissiére métallique;92337;92505
2;1;Rive;glissiére en beton;92424;92914
2;1;Axe;glissiére en beton;92506;92672
2;1;Axe;glissiére métallique;92673;92754
2;1;Rive;glissiére métallique;93239;93923
2;1;Rive;glissiére métallique;94442;95777
2;1;Axe;glissiére métallique;94470;94589
2;1;Rive;glissiére métallique;95892;96023
2;1;Rive;glissiére métallique;96134;97293
2;1;Axe;glissiére métallique;96281;96381
2;1;Rive;glissiére métallique;184776;185257
3;1;Axe;glissiére en beton;274609;275231
3;1;Axe;glissiére en beton;275230;276718
3;1;Rive;glissiére métallique;275230;277324
3;1;Axe;glissiére métallique;276710;276812
3;1;Axe;glissiére en beton;276807;279414
3;1;Rive;glissiére métallique;277623;277842
3;1;Rive;glissiére métallique;277845;278000
3;1;Rive;glissiére métallique;278002;279678
3;1;Axe;glissiére métallique;279408;279510
3;1;Axe;glissiére en beton;279460;280558
3;1;Rive;glissiére métallique;280202;280282
3;1;Rive;glissiére en beton;280371;280744
3;1;Axe;glissiére métallique;280558;280617
3;1;Axe;glissiére en beton;280618;281413
3;1;Rive;glissiére métallique;281061;281259
3;1;Axe;glissiére métallique;281407;281510
3;1;Rive;glissiére métallique;281499;281682
3;1;Axe;glissiére en beton;281504;282418
3;1;Rive;glissiére métallique;281728;282017
3;1;Rive;glissiére métallique;282018;282035
3;1;Rive;glissiére métallique;282316;283512
3;1;Axe;glissiére métallique;282412;282514
3;1;Axe;glissiére en beton;282508;284489
3;1;Axe;glissiére métallique;284484;284560
3;1;Axe;glissiére en beton;284553;286488
3;1;Rive;glissiére métallique;284667;284839
3;1;Rive;glissiére métallique;284937;285110
3;1;Rive;glissiére métallique;285680;285818
3;1;Axe;glissiére métallique;286481;286561
3;1;Axe;glissiére en beton;286553;288492
3;1;Rive;glissiére métallique;287144;287266
3;1;Rive;glissiére en beton;287592;288694
3;1;Axe;glissiére métallique;288483;288564
3;1;Axe;glissiére en beton;288556;291156
3;1;Rive;glissiére métallique;289201;289678
3;1;Rive;glissiére métallique;290162;290530
3;1;Rive;glissiére métallique;290874;294858
3;1;Axe;glissiére métallique;291157;291223
3;1;Axe;glissiére en beton;291223;292299
3;1;Axe;glissiére métallique;292300;292365
3;1;Axe;glissiére en beton;292365;294346
3;1;Axe;glissiére en beton;294347;295696
3;1;Rive;glissiére métallique;295109;295500
3;1;Axe;glissiére en beton;295696;296481
3;1;Rive;glissiére en beton;295731;301478
3;1;Axe;glissiére métallique;296482;296547
3;1;Axe;glissiére en beton;296548;298479
3;1;Axe;glissiére métallique;298480;298548
3;1;Axe;glissiére en beton;298549;300585
3;1;Axe;glissiére métallique;300585;300650
3;1;Axe;glissiére en beton;300651;302588
3;1;Rive;glissiére métallique;301478;310433
3;1;Axe;glissiére métallique;302588;302652
3;1;Axe;glissiére en beton;302653;304591
3;1;Axe;glissiére métallique;304592;304657
3;1;Axe;glissiére en beton;304657;306592
3;1;Axe;glissiére métallique;306592;306659
3;1;Axe;glissiére en beton;306660;308392
3;1;Axe;glissiére métallique;308393;308459
3;1;Axe;glissiére en beton;308460;310089
3;1;Axe;glissiére métallique;310090;310155
3;1;Axe;glissiére en beton;310156;312352
3;1;Rive;glissiére métallique;310443;312526
3;1;Axe;glissiére métallique;312352;312418
3;1;Axe;glissiére en beton;312418;314492
3;1;Rive;glissiére métallique;312666;313228
3;1;Rive;glissiére métallique;313380;314499
3;1;Axe;glissiére métallique;314493;314560
3;1;Axe;glissiére en beton;314560;316495
3;1;Rive;glissiére métallique;314657;314893
3;1;Rive;glissiére métallique;315514;315711
3;1;Rive;glissiére métallique;316244;316440
3;1;Axe;glissiére métallique;316496;316559
3;1;Axe;glissiére en beton;316560;318758
3;1;Rive;glissiére en beton;316650;318805
3;1;Axe;glissiére métallique;318758;318854
3;1;Rive;glissiére métallique;318805;323566
3;1;Axe;glissiére en beton;318845;321004
3;1;Axe;glissiére métallique;320996;321101
3;1;Axe;glissiére en beton;321092;322983
3;1;Axe;glissiére métallique;322976;323975
3;1;Axe;glissiére en beton;323070;323924
3;1;Rive;glissiére métallique;323865;324894
3;1;Axe;glissiére en beton;323969;324124
3;1;Axe;glissiére métallique;324117;324177
3;1;Axe;glissiére en beton;324169;324345
3;1;Axe;glissiére métallique;324338;324793
3;1;Axe;glissiére métallique;324895;324943
3;1;Axe;glissiére métallique;325513;325664
3;1;Rive;glissiére en beton;325514;326920
3;1;Axe;glissiére métallique;325690;326057
3;1;Axe;glissiére en beton;326057;326112
3;1;Axe;glissiére métallique;326109;326127
3;1;Axe;glissiére en beton;326122;327013
3;1;Axe;glissiére métallique;327004;327109
3;1;Axe;glissiére en beton;327101;329987
3;1;Rive;glissiére en beton;327130;332918
3;1;Axe;glissiére métallique;329982;330083
3;1;Axe;glissiére en beton;330076;331687
3;1;Axe;glissiére métallique;331680;331785
3;1;Axe;glissiére en beton;331775;333800
3;1;Rive;glissiére métallique;333346;334886
3;1;Axe;glissiére métallique;333795;333896
3;1;Axe;glissiére en beton;333889;336505
3;1;Rive;glissiére métallique;335635;337033
3;1;Axe;glissiére métallique;336499;336602
3;1;Axe;glissiére en beton;336554;338514
3;1;Rive;glissiére métallique;337592;339995
3;1;Axe;glissiére métallique;338507;338598
3;1;Axe;glissiére en beton;338595;339215
3;1;Axe;glissiére métallique;339208;339312
3;1;Axe;glissiére en beton;339303;340577
3;1;Rive;glissiére métallique;340155;340423
3;1;Axe;glissiére en beton;340571;340673
3;1;Axe;glissiére en beton;340666;342522
3;1;Rive;glissiére métallique;340814;341283
3;1;Rive;glissiére en beton;341283;344649
3;1;Axe;glissiére métallique;342515;342619
3;1;Axe;glissiére en beton;342611;344422
3;1;Axe;glissiére métallique;344415;344520
3;1;Axe;glissiére en beton;344511;346729
3;1;Rive;glissiére métallique;344773;344968
3;1;Rive;glissiére métallique;344971;345576
3;1;Rive;glissiére métallique;345688;346862
3;1;Axe;glissiére métallique;346724;346771
3;1;Axe;glissiére en beton;346819;348935
3;1;Rive;glissiére métallique;347041;349452
3;1;Axe;glissiére métallique;348927;349032
3;1;Axe;glissiére en beton;349023;349490
3;1;Axe;glissiére métallique;349482;349587
3;1;Axe;glissiére en beton;349579;350825
3;1;Rive;glissiére métallique;349716;349962
3;1;Rive;glissiére métallique;350286;350825
3;1;Axe;glissiére métallique;353465;353490
3;1;Rive;glissiére métallique;353466;355528
3;1;Axe;glissiére en beton;353481;355437
3;1;Axe;glissiére métallique;355430;355528
3;1;Rive;glissiére métallique;355527;356221
3;1;Axe;glissiére en beton;355528;357625
3;1;Rive;glissiére métallique;356389;357341
3;1;Rive;glissiére en beton;357603;359447
3;1;Axe;glissiére métallique;357620;357724
3;1;Axe;glissiére en beton;357715;359091
3;1;Axe;glissiére métallique;359086;359187
3;1;Axe;glissiére en beton;359179;361776
3;1;Rive;glissiére métallique;359571;360665
3;1;Rive;glissiére métallique;360803;360975
3;1;Rive;glissiére métallique;361136;365249
3;1;Axe;glissiére en beton;361866;363613
3;1;Axe;glissiére métallique;363608;363712
3;1;Axe;glissiére en beton;363705;365718
3;1;Rive;glissiére métallique;365480;366526
3;1;Axe;glissiére métallique;365710;365814
3;1;Axe;glissiére en beton;365807;367078
3;1;Rive;glissiére métallique;366742;367694
3;1;Axe;glissiére métallique;367073;367178
3;1;Axe;glissiére en beton;367172;369090
3;1;Rive;glissiére métallique;367849;368138
3;1;Rive;glissiére métallique;368355;369518
3;1;Axe;glissiére en beton;368399;368544
3;1;Axe;glissiére métallique;369087;369183
3;1;Axe;glissiére en beton;369179;371742
3;1;Rive;glissiére métallique;369711;370440
3;1;Rive;glissiére métallique;370441;370693
2;1;Axe;glissiére métallique;15000;16878
2;1;Rive;glissiére métallique;15351;16211
3;1;Axe;glissiére en beton;272312;274521
2;1;Rive;glissiére métallique;185651;185718
2;1;Axe;glissiére en beton;185717;186902
2;1;Rive;glissiére métallique;185717;186959
2;1;Axe;glissiére métallique;186891;186961
2;1;Rive;glissiére métallique;187105;187226
2;1;Rive;glissiére métallique;187412;188246
2;1;Rive;glissiére métallique;188485;188812
2;1;Rive;glissiére métallique;189031;189284
2;1;Rive;glissiére métallique;189518;191572
2;1;Rive;glissiére métallique;191574;191769
2;1;Rive;glissiére métallique;191771;191861
2;1;Rive;glissiére métallique;192328;193115
2;1;Axe;glissiére en beton;192721;192803
2;1;Rive;glissiére métallique;193114;193618
2;1;Rive;glissiére métallique;193620;194097
2;1;Rive;glissiére métallique;194517;195611
2;1;Rive;glissiére métallique;196137;196255
2;1;Rive;glissiére métallique;196538;196878
2;1;Rive;glissiére métallique;197129;197702
2;1;Rive;glissiére métallique;197946;198192
2;1;Rive;glissiére métallique;198861;199242
2;1;Rive;glissiére métallique;199470;199551
2;1;Rive;glissiére métallique;199806;200226
2;1;Rive;glissiére métallique;200380;200496
2;1;Axe;glissiére métallique;200698;201592
2;1;Rive;glissiére métallique;201067;201614
2;1;Axe;glissiére métallique;201652;202194
2;1;Rive;glissiére métallique;201991;202296
2;1;Axe;glissiére métallique;202280;202912
2;1;Rive;glissiére métallique;202652;203049
2;1;Axe;glissiére métallique;202994;203678
2;1;Rive;glissiére métallique;203270;203390
2;1;Rive;glissiére métallique;203807;204025
2;1;Rive;glissiére métallique;204416;205376
2;1;Axe;glissiére métallique;205224;206239
2;1;Rive;glissiére métallique;205687;206390
2;1;Axe;glissiére métallique;206238;206909
2;1;Rive;glissiére en beton;206528;209429
2;1;Axe;glissiére en beton;207990;208465
2;1;Axe;glissiére métallique;209004;209429
2;1;Rive;glissiére métallique;209429;209582
2;1;Rive;glissiére métallique;209739;209930
2;1;Rive;glissiére métallique;211682;211699
2;1;Rive;glissiére métallique;211716;212150
2;1;Rive;glissiére métallique;212149;212511
2;1;Rive;glissiére métallique;212621;212904
2;1;Rive;glissiére métallique;213137;213552
2;1;Axe;glissiére en beton;213298;215800
2;1;Rive;glissiére métallique;214577;214694
2;1;Rive;glissiére métallique;215001;216287
2;1;Axe;glissiére métallique;215792;215888
2;1;Axe;glissiére en beton;215880;217857
2;1;Rive;glissiére en beton;216282;216339
2;1;Rive;glissiére métallique;216337;216965
2;1;Rive;glissiére métallique;217042;217416
2;1;Rive;glissiére métallique;217644;217856
2;1;Axe;glissiére en beton;217958;218588
2;1;Rive;glissiére métallique;218452;218778
2;1;Axe;glissiére métallique;218589;218676
2;1;Axe;glissiére en beton;218676;221508
2;1;Rive;glissiére métallique;219024;219185
2;1;Rive;glissiére métallique;219544;220422
2;1;Rive;glissiére métallique;221075;221722
2;1;Axe;glissiére métallique;221508;221599
2;1;Axe;glissiére en beton;221599;222622
2;1;Rive;glissiére métallique;222069;222627
2;1;Axe;glissiére métallique;222622;223491
2;1;Rive;glissiére métallique;222872;223362
2;1;Axe;glissiére en beton;223491;223564
2;1;Axe;glissiére métallique;223564;225774
2;1;Rive;glissiére métallique;223593;224307
2;1;Rive;glissiére métallique;224499;224645
2;1;Rive;glissiére métallique;225406;226343
2;1;Axe;glissiére en beton;225774;228698
2;1;Rive;glissiére métallique;226640;226769
2;1;Rive;glissiére métallique;227044;227497
2;1;Axe;glissiére métallique;228699;229513
2;1;Rive;glissiére métallique;228788;229862
2;1;Axe;glissiére en beton;229514;230245
2;1;Rive;glissiére métallique;230155;230178
2;1;Axe;glissiére métallique;230245;230329
2;1;Axe;glissiére en beton;230330;231249
2;1;Axe;glissiére en beton;231253;233268
2;1;Rive;glissiére métallique;231357;232385
2;1;Rive;glissiére métallique;232729;233105
2;1;Axe;glissiére métallique;233268;233326
2;1;Axe;glissiére en beton;233327;233506
2;1;Rive;glissiére métallique;233409;233424
2;1;Rive;glissiére métallique;233746;234305
2;1;Rive;glissiére métallique;234758;235233
2;1;Rive;glissiére métallique;236083;236472
2;1;Rive;glissiére métallique;236998;238032
2;1;Rive;glissiére métallique;238392;238562
2;1;Rive;glissiére métallique;239310;239667
2;1;Rive;glissiére métallique;240533;240650
2;1;Rive;glissiére métallique;240916;241335
2;1;Axe;glissiére en beton;241044;242083
2;1;Rive;glissiére métallique;241644;242403
2;1;Axe;glissiére métallique;242082;242171
2;1;Axe;glissiére en beton;242171;243058
2;1;Rive;glissiére métallique;242408;243281
2;1;Axe;glissiére métallique;243058;243139
2;1;Axe;glissiére en beton;243138;245258
2;1;Rive;glissiére métallique;243282;244527
2;1;Rive;glissiére métallique;244532;245060
2;1;Rive;glissiére métallique;245061;245223
2;1;Axe;glissiére métallique;245259;245337
2;1;Axe;glissiére en beton;245338;245464
2;1;Axe;glissiére en beton;245459;247356
2;1;Rive;glissiére métallique;245575;246106
2;1;Rive;glissiére métallique;246536;247932
2;1;Axe;glissiére métallique;247356;247436
2;1;Axe;glissiére en beton;247436;247954
2;1;Axe;glissiére en beton;247946;249732
2;1;Rive;glissiére métallique;248401;249558
2;1;Rive;glissiére métallique;249678;250772
2;1;Axe;glissiére métallique;249733;249811
2;1;Axe;glissiére en beton;249812;250175
2;1;Axe;glissiére métallique;250176;250256
2;1;Axe;glissiére en beton;250257;252950
2;1;Rive;glissiére métallique;251314;252319
2;1;Rive;cloture metallique;252629;252742
2;1;Axe;glissiére métallique;252951;253031
2;1;Rive;glissiére métallique;252989;253224
2;1;Axe;glissiére en beton;253031;255844
2;1;Rive;glissiére métallique;253367;253826
2;1;Rive;glissiére en beton;253946;255402
2;1;Rive;glissiére métallique;255402;257558
2;1;Axe;glissiére métallique;255845;255910
2;1;Axe;glissiére en beton;255910;256245
2;1;Axe;glissiére métallique;256246;256311
2;1;Axe;glissiére en beton;256311;258547
2;1;Rive;glissiére en beton;257558;257788
2;1;Rive;glissiére métallique;258465;263767
2;1;Axe;glissiére métallique;258548;258611
2;1;Axe;glissiére en beton;258611;258888
2;1;Axe;glissiére en beton;258889;258952
2;1;Axe;glissiére en beton;258953;260655
2;1;Axe;glissiére métallique;260656;260717
2;1;Axe;glissiére en beton;260718;261053
2;1;Axe;glissiére métallique;261054;261118
2;1;Axe;glissiére en beton;261118;261555
2;1;Axe;glissiére métallique;261555;261619
2;1;Axe;glissiére en beton;261619;263007
2;1;Rive;glissiére métallique;264086;265332
2;1;Rive;glissiére métallique;265589;265726
2;1;Rive;glissiére métallique;265892;266068
2;1;Rive;glissiére métallique;266069;266899
2;1;Rive;glissiére métallique;267045;267142
2;1;Rive;glissiére métallique;267519;268564
2;1;Rive;glissiére métallique;269677;270966
2;1;Axe;glissiére en beton;269978;271181
2;1;Rive;glissiére métallique;271181;271337
2;1;Axe;glissiére métallique;271181;271276
2;1;Axe;glissiére en beton;271277;272412
2;1;Rive;glissiére métallique;271346;271546
2;1;Rive;glissiére métallique;271838;271935
2;1;Rive;glissiére métallique;272087;272818
2;1;Axe;glissiére métallique;272412;272507
2;1;Axe;glissiére en beton;272507;273778
2;1;Rive;glissiére métallique;273326;273444
2;1;Rive;glissiére métallique;273602;275123
3;1;Axe;glissiére métallique;274518;274613
2;1;Rive;glissiére métallique;97374;97622
2;1;Rive;glissiére métallique;97759;100609
2;1;Axe;glissiére métallique;98635;98721
2;1;Axe;glissiére métallique;98743;98839
2;1;Rive;glissiére métallique;100881;101414
2;1;Axe;glissiére métallique;100957;101028
2;1;Rive;glissiére métallique;102710;102806
2;1;Axe;glissiére métallique;102722;102821
2;1;Rive;glissiére métallique;102974;103092
2;1;Rive;glissiére métallique;103882;104448
2;1;Axe;glissiére métallique;104057;104121
2;1;Axe;glissiére métallique;104130;104451
2;1;Rive;glissiére métallique;104571;104585
2;1;Axe;glissiére métallique;104596;107144
2;1;Rive;glissiére métallique;104882;105004
2;1;Rive;glissiére métallique;105645;106387
2;1;Rive;glissiére métallique;106995;107387
2;1;Axe;glissiére métallique;107240;107334
